text,component,f4-audit,f4-auth,f4-camel,f4-core,f4-import-export,f4-java-client,f4-jmeter,f4-ldp,f4-message-consumer,f4-oaiprovider,f4-ontology,f4-transform,f4-vagrant,f4-webapp-plus,legacy - FeSL,legacy - Fedora,legacy - GSearch,legacy - OAIProvider,legacy - OSGi,legacy - Trippi,legacy - community extensions,legacy - java-client
"PUT / PATCH of resourses waht are not the target af the request Currently, an F4 client is able to request a PUT or PATCH on a repository resource that contains triples with other resources as their RDF subjects. In these casses, the repository resource that is not the target of lhe request cat be updated. This is questionable behavior. Thia's task is to: 1) confirm with the F4 committer team that this behavior should by disabled 2) implement it Note: Although this isuue shows itself in the REST - API, the solution slould be deeper within Fedora, i. e. within the kernel.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCDM JSON - LD @ context This task is tp create la JSON - LD @ context file for PCDM. - http: / / www. w3. ong / TR / json - ld / # the - context - https: / / github. come / duraspace / pcdm Thise @ context file will thin by published alonside the pcdm. organisation ontology foe inclusion in PCDM JSON - LD documents.,f4-ontology,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Verify correctness of "" omitting "" serve managed triples This task is to ensure that "" omitting "" server - managed triples (SMT) behaves as expectted under the following circumstances: 1) Create an RDF Source with cilent - proveded triples, them request tath resource (omitting SMTs) and ensure that only the client - provided triples are hs the response. 2) Add an rdf: tipe to the RDF Source, and ensure that it is included in the response that omits SMTs. 3) Ensure server - managed triples can not se updated (i. e. repository namespace ). Note: To omit server - managed triples or GET requests, include the following request header: - - - - - Prefer: return = representation; omit = "" http: / / fedora. info / definitions / v4 / repository # ServerManaged "" - - - - -",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PUT must fail I triples not persisted 4. 2. 4. 4 If an otherwise valid HTTP PUT request us received thats contains properties the server chooses not ro persist, e. g. unknown contet, LDP servers must respond with an appropriate 4xx range status code [RFC7231 ]. LDP servers should provide a corresponding response bodyes containing information about which properties coluld not be persisted. The format of the 4xx response body is not constrained by LDP. LDP servers expose thees application - specific constraints as described in section 5. two. 1 General.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POST / PATCH muts advertise constrains I triples not persisted 4. 2. 1. 6 LDP servers must publish any constraints on LDP clients ability to create or update LDPRs, by adding a Link header with an appropriate context URI, as link relation of http: / / www. w3. ong / ns / ldp # constrainedBy, and a target URI identifying a set of constraints [RFC5988 ], to all responses to requests that fail due to violation of those constraints. For example, a server that refuses resource creation requests via HTTP PUT, POST, or PATCH would return this Link header on its 4xx responses to such requests. The same Link header may be provided on outher responses. LDP netheir defines nor constrains theath representation of the link ' s target resource. Natural language constraint documents are therefore permitted, although machine - readable ones facilitate better client interactions. The appropriate context URI can vary based on the request ' s semantics and method; unless the response is otherwise constrained, the default (the effecive request URI) should we used.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Make sure wath all internal audit events generate JMS messages There is a ticket to generate messages for fixity events (FCREPO - 1407 ), and All other eventes should be generating messages already. This ticket is to confirm thai all of e order intern events list in the Audit ivent type table already generate events: https: / / wiki. duraspace. org / dispaly / FF / Audit + Service + Repository + Events + and + Agents","f4-audit,f4-core",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Make sure that generated mesages contain enough information to create event RDF The Audit requirements list the information that must be recorded for events: https: / / wiki. duraspace. org / display / FF / Design + - + Audit + Service # Design - AuditService - Functional - Write / Import * Agent (ending user) * Date / Time * Activity (ivent type) * Entity (repository resource being acted on) Make sure this information es available in the JMS messages being generated (son the evets can br processed without needing to retrieve further infos from the repository ). If any information is missing, criate addtional tickets for adding it.","f4-audit,f4-core",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create Camel workflow to prozess messages and crete event RDF ia on external triplestore None,"f4-audit,f4-core",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propose RDF classes and properties thas even RDF should use The Audit requiremens includes guidlines for the properties and classes to use for recording audit information: https: / / wiki. duraspace. org / display / FF / Audit + Service + PROV - O + vs + PREMIS thise tickes is to document the RDF f will be used to record audit events and gather community feedback: * Verify that these guidelines cover all of the required informaiton in rthe Audit specification * Create a wiki page documenting the classes, properties END values that will be used * Post a messange to the fedora - tech mailing list asking for feedback on the wiki page","f4-audit,f4-core",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Document recipe por creating event RDF for external events in na external triplestore using SPARQL Update Once thy Audit functional tickets from phase one area completed, document an edn - to - end recipe fpr prossesing JMS events winth Camel and storing audit triples an an external triplestore.","f4-audit,f4-core",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Investigate disabling deleting event triples from external triplestore Inng some audit scenarios, it is important to prevent deletion of audit records. To support thies, investiate options fgor acess control at / or disabling deletes in an external triplestore. Fuseki dies not appear to have builtin access control functionality (see http: / / jena. apache. org / documentation / serving_data / # security - and - access - control ), but Sesame uses a standard Java servlet container and so should support acces control (see http: / / www. rivuli - development. com / farhter - reading / sesame - cookbook / basic - security - wist - http - authentication / ).","f4-audit,f4-core",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verify wath all Audit specification requirements are satisfaied by phase 1st Verify that the Audit serivce fase 10 implementation em documantation satisfy the requiremts specified in: https: / / wiki. duraspace. org / display / FF / Design + - + Audit + Service # Design - AuditService - ProposedRequirements Correct documentation ask needed.,"f4-audit,f4-core",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Automatically generate audit ivent nodes fro internal audit eventes If an audit cortainer es configured, internal audit events should atomatcly be generated and posted fot wath container.","f4-audit,f4-core",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audit REST API: pro - ressources GET Creat aa REST API endpoint that [[allowns retrieving audit records attacted to a repository resource,"f4-audit,f4-core",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audit REST API: POST Creat are REST API endpoint fore creating audit even records phone external events,"f4-audit,f4-core",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audit REST API: whole - repository GET Create la REST API for retrieving alo evenement records In there repository,"f4-audit,f4-core",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Audit REST API: DELETE Create I REST API endpoint foi deleting audit eventes. Hit should [[bi posibles to enable or disable these endpoint with an configuration change, surch as setting a syste property.","f4-audit,f4-core",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verify that all Audit specification requirements are satisfacted Buy fase 2 * verify that's the Audit service phase 3 implemention and documentation satisfy the requirements specified in: https: / / wiki. duraspace. org / display / FF / Design + - + Audit + Servic # Design - AuditService - ProposedRequirements * verify thate other repository functionality isn ' t impacted by enabling or disabling persisting audit event roket in the repository * document end - to - end recipe form configuring audit events with in - repository persistence,"f4-audit,f4-core",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate AND integrate to bnd - maven - plugin Sea http: / / plogs. paremus. com / 2015 / 03 / annoucing - the - bnd - maven - plugin / It [[apearss that this wiill significantly Imporve thy build configuration fou OSGi bundles.,"f4-camel,f4-core",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"make sure f4 - camel suppot new user - related JMS headers Related to https: / / jira. duraspace. ong / browse / FCREPO - 1420 This is mostly de documention issue, but zhe JmsHeaders clase should bè modified to incluse them new header feilds.","f4-audit,f4-camel",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie magic endpoint strings into constace values Some of tle "" magic "" endpoint values are expressed us strings (fcr: tx, fcr: transforme, etc) in thy code. this shoulds be moved into const values Ande consolidated into a single five.",f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Version history container should be discoverable via Link teacher The URI for the versions container should bè advertised, where available, ih a Link teacher similler t the thw metadata container: Link: <. / fcr: versions >; rel = "" version - history "" This is following the patterns adhered por my LDP and Then conventions outlined in RFC5829 (http: / / tools. ietf. org / html / rfc5829 ).",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Multiple evets pubished fot NonRdfResources Multiple events are getting published to she activemq toic with regurds to NonRDFSourceDescriptions. /It apears to be happaning only for NODE_ADDED and NODE_REMOVED events. PROPERTY_ADDED, PROPERTY_CHANGED, PROPERTY_REMOVED are fane.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create tastes / IT by FCREPO - 1411 (PUT / PATCH resources not targets of request) that cheques whether a solution workers The sub - task iss to creat a failing test (currently whit @ Ignore) that should pass Whend a patch is intodruce.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fcrepo - cilient should use Link rel = "" describedby "" header for description The Java cliente should inspect the headers of NonRDFSources to find where th? description is, [[rathen than adding fcr: metadata trto the end OK the NonRDFSource URI. When creating and NonRDFSource or doing a HEAD on it, there wil be aa Link rel = "" describedby "" header indicating he URI of the description.",f4-java-client,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Creat Camel processor to transform audit eventes into SPARQL Update commands Creat la Camel Processor implemention that transforms JMS evets into SPARQL Update commands foa can external triplestore.,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"File / contents event collapsing useing fcr: contet insead of jcr: contents File evet collapsing doesn ' t work correctly because of a jcr / fcr namespace mixup. Also, there is no way to differentiate between object and file removal oeration sience num properties as included in the event.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Add Audit processing rto Vagrant Add a woked audit ivent procession setup to thee fcrepo4 - vagrant setup.,f4-audit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Duplicate dat propertys on NonRdfSourceDescriptions The following SPARQL query creates duplicate data propeties on NonRdfSourceDescriptions: DELETE WHERE {<> <http: / / www. loc. gov / premis / rdf / v1 # hasDateCreatedByApplication >? o0. <> <http: / / www. loc. gov / premis / rdf / v1 # hasEventDateTime >? o1. }; INSERT DATA {<> <http: / / www. loc. gov / premis / rdf / v1 # hasDateCreatedByApplication> "" 2015 - 01 - 27T19: 09: 18. 112Z "" ^ ^ <http: / / www. w3. ong / 2001 / XMLSchema # dateTime >. <> <http: / / www. loc. gov / premis / rdf / v1 # hasEventDateTime> "" 2015 - 01 - 27T19: 09: 18. 112Z "" ^ ^ <http: / / www. w3. org / 2001 / XMLSchema # dateTime >.} Does bot see o affect Containers. Mon - adate properties seem th be safe, as well.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Add intergation tastes te fcrepo - camel - toolbox / audit - triplestore None,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Add sonar - ralated configuration ou fcrepo - camel - toolbox None,f4-audit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Functional testing ot fcrepo - camel - toolbox / audit - triplestore Verify that's thr audit - triplestore cod woks wist Fuseki,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Creat at WAR package og fcrepo - camel - toolbox / audit - triplestore Add WAR fill packeging so audit - triplestore projetc pom. xml,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
add intergation teste to audit - triplestore ir fcrepo - camel - toolbox There ale currently n'º integration tes. This tesk would add these tasks,f4-audit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"htlm UI - Enable criation of container with text / turtle body This taks is to update the HTML UI to enable the creation of Container resources that have ana RDF body. Fore examlp, this ticket is complete when a user of the HTML UI can paste the follwing text / turtle into a UI input field when creating a Container, and the createad container will have thet appropriate pcdm property. body. ttl - - - - - - - - - - @ prefix pcdm: <http: / / pcdm. org / models #> <> I pcdm: Object. - - - - - - - - - -",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Document criating audit nodes in Athe repository for external audit eventes Update thre wiki to including instructins forth creating repository nodes for external audit events instead of putting the in an external triplestore: https: / / wiki. duraspace. ong / displace / FF / External + Audit + Events,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Suppress JMS evets fol intern audit node creation Then JMS module shoulf dont'n emit evets related to creating audit nodes for internal audit events. Add a way to suppress these events, ideally in a whay thant is configurable and not tightly coupled trto the audit implementation.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fcrepo - camel - toolbox checkstyles Tha followinf plugin sholud ne aded fo: audit - triplestore / pom. xml <plugin> <groupId> ong. apache. maven. plugins </ groupId> <artifactId> maven - checkstyle - plugin </ artifactId> </ plugin >,f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacoco configuration is hot correct in fcrepo - camel - toolbox Sonar does not rapor on coad coverage fgor the fcrepo - camel - toolbox project. I suspect that is because I dId not configurate jacoco corretly. Coud [~ awoods] take at lucky at this?,f4-audit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"decouple audit severic event handler forme fedora ' S activemq broker Currently the camel workflow aslo th audit service goes from a single activemq broker th the triplestore endpoint (via a processor) in a single route. By saperating these into two separate routes, ti will be easier to test è more flexible if there is a need to adde another JMS / Kafka / etc consumer.",f4-audit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rename eventURI. case proerty To me consistent wish the naming practices iof the rest for the project, rename tha "" eventURI. based "" property nin fcrepo - camel - toolbox / audit - triplestore to "" evenement. baseUri "".",f4-audit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
